Transaction ID,Date,Month,Quarter,Customer ID,SKU,Product Name,Category,Brand,Channel,Region,Quantity,Unit Price ($),Discount (%),Discount Amount ($),Revenue ($),COGS ($),Gross Profit ($),Payment Method,Order Status
TXN-100681,2023-10-27,October,Q4,CUST-4841,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Mobile App,Southwest,1,99.34,0,0.0,99.34,37.35,61.99,Apple Pay,Completed
TXN-100682,2023-08-21,August,Q3,CUST-3417,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Mobile App,Southwest,1,174.23,0,0.0,174.23,73.95,100.28,Credit Card,Completed
TXN-100683,2023-03-05,March,Q1,CUST-1373,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Website,Canada,2,24.9,15,7.47,42.33,43.04,-0.71,Apple Pay,Completed
TXN-100684,2023-09-19,September,Q3,CUST-3507,SKU-1005,Webcam,Electronics,TechPro,Mobile App,Southwest,4,26.46,15,15.88,89.96,77.68,12.28,Buy Now Pay Later,Returned
TXN-100685,2023-10-17,October,Q4,CUST-4568,SKU-1002,Smart Watch,Electronics,SoundWave,Mobile App,Southeast,2,65.43,0,0.0,130.86,77.38,53.48,Debit Card,Completed
TXN-100686,2023-06-07,June,Q2,CUST-2267,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Social Commerce,Midwest,1,89.62,5,4.48,85.14,38.13,47.01,Debit Card,Completed
TXN-100687,2023-11-15,November,Q4,CUST-4135,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,Northeast,2,81.6,0,0.0,163.2,58.64,104.56,Apple Pay,Returned
TXN-100688,2023-09-10,September,Q3,CUST-1974,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Mobile App,West,1,230.34,10,23.03,207.31,74.68,132.63,Apple Pay,Returned
TXN-100689,2023-11-04,November,Q4,CUST-3458,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Website,Southeast,4,106.06,0,0.0,424.24,133.68,290.56,Buy Now Pay Later,Completed
TXN-100690,2023-04-05,April,Q2,CUST-1607,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Website,Canada,2,189.99,0,0.0,379.98,127.02,252.96,PayPal,Completed
TXN-100691,2023-10-23,October,Q4,CUST-4432,SKU-1009,Phone Stand,Electronics,PixelEdge,Marketplace,Midwest,1,133.99,15,20.1,113.89,73.49,40.4,Credit Card,Completed
TXN-100692,2023-03-24,March,Q1,CUST-3752,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Marketplace,West,4,113.18,0,0.0,452.72,156.04,296.68,Buy Now Pay Later,Cancelled
TXN-100693,2023-10-24,October,Q4,CUST-2475,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Website,Northeast,2,98.58,5,9.86,187.3,105.14,82.16,PayPal,Completed
TXN-100694,2023-02-04,February,Q1,CUST-4106,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Social Commerce,UK,4,53.95,20,43.16,172.64,140.8,31.84,Buy Now Pay Later,Completed
TXN-100695,2023-03-04,March,Q1,CUST-3845,SKU-1018,Sneakers,Apparel,FitForm,Marketplace,Midwest,4,103.56,0,0.0,414.24,178.32,235.92,Buy Now Pay Later,Returned
TXN-100696,2023-04-18,April,Q2,CUST-3506,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Website,Northeast,2,194.87,15,58.46,331.28,157.58,173.7,Buy Now Pay Later,Cancelled
TXN-100697,2023-12-19,December,Q4,CUST-3477,SKU-1005,Webcam,Electronics,TechPro,Marketplace,Southwest,4,26.46,15,15.88,89.96,77.68,12.28,Buy Now Pay Later,Completed
TXN-100698,2023-11-11,November,Q4,CUST-3304,SKU-1016,Yoga Pants,Apparel,UrbanThread,Social Commerce,West,3,205.4,0,0.0,616.2,212.7,403.5,Apple Pay,Returned
TXN-100699,2023-05-29,May,Q2,CUST-1792,SKU-1011,Graphic Tee,Apparel,UrbanThread,Website,Northeast,2,67.56,15,20.27,114.85,86.42,28.43,Credit Card,Returned
TXN-100700,2023-04-17,April,Q2,CUST-4275,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,Southwest,1,18.7,15,2.81,15.89,6.86,9.03,Credit Card,Completed
TXN-100701,2023-11-24,November,Q4,CUST-1824,SKU-1022,Blender,Home & Kitchen,CozyCraft,Marketplace,Midwest,2,26.7,0,0.0,53.4,24.54,28.86,Credit Card,Completed
TXN-100702,2023-01-04,January,Q1,CUST-1466,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Marketplace,Midwest,3,160.35,20,96.21,384.84,217.41,167.43,Apple Pay,Cancelled
TXN-100703,2023-03-31,March,Q1,CUST-1794,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Marketplace,UK,1,189.99,20,38.0,151.99,63.51,88.48,PayPal,Returned
TXN-100704,2023-03-11,March,Q1,CUST-2972,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,Canada,1,54.64,15,8.2,46.44,20.32,26.12,Apple Pay,Cancelled
TXN-100705,2023-07-31,July,Q3,CUST-4800,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Website,UK,4,98.51,20,78.81,315.23,220.68,94.55,Buy Now Pay Later,Completed
TXN-100706,2023-10-02,October,Q4,CUST-1076,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Mobile App,West,3,36.35,10,10.9,98.15,90.06,8.09,PayPal,Completed
TXN-100707,2023-01-16,January,Q1,CUST-2389,SKU-1004,USB-C Hub,Electronics,PixelEdge,Social Commerce,Canada,2,18.39,0,0.0,36.78,16.52,20.26,Buy Now Pay Later,Completed
TXN-100708,2023-11-01,November,Q4,CUST-1478,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Marketplace,Canada,4,36.35,0,0.0,145.4,120.08,25.32,PayPal,Completed
TXN-100709,2023-09-12,September,Q3,CUST-4592,SKU-1017,Baseball Cap,Apparel,FitForm,Mobile App,Midwest,4,56.33,0,0.0,225.32,165.8,59.52,Apple Pay,Completed
TXN-100710,2023-02-27,February,Q1,CUST-2532,SKU-1013,Running Shorts,Apparel,PureWear,Website,UK,3,84.95,0,0.0,254.85,159.21,95.64,Debit Card,Completed
TXN-100711,2023-09-05,September,Q3,CUST-4706,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Mobile App,Southeast,1,174.23,20,34.85,139.38,73.95,65.43,PayPal,Returned
TXN-100712,2023-06-17,June,Q2,CUST-1586,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Website,UK,3,99.34,20,59.6,238.42,112.05,126.37,Buy Now Pay Later,Completed
TXN-100713,2023-07-18,July,Q3,CUST-3923,SKU-1013,Running Shorts,Apparel,PureWear,Website,Northeast,1,84.95,5,4.25,80.7,53.07,27.63,PayPal,Completed
TXN-100714,2023-08-28,August,Q3,CUST-4642,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Northeast,1,93.88,0,0.0,93.88,53.11,40.77,Buy Now Pay Later,Completed
TXN-100715,2023-04-18,April,Q2,CUST-2314,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Mobile App,Southeast,3,53.26,15,23.97,135.81,109.92,25.89,PayPal,Completed
TXN-100716,2023-08-14,August,Q3,CUST-3748,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Website,Midwest,3,196.28,20,117.77,471.07,215.19,255.88,Debit Card,Completed
TXN-100717,2023-11-15,November,Q4,CUST-3292,SKU-1017,Baseball Cap,Apparel,FitForm,Website,Southeast,1,56.33,0,0.0,56.33,41.45,14.88,Buy Now Pay Later,Completed
TXN-100718,2023-03-14,March,Q1,CUST-4863,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Marketplace,West,3,98.58,0,0.0,295.74,157.71,138.03,Debit Card,Completed
TXN-100719,2023-06-23,June,Q2,CUST-3214,SKU-1004,USB-C Hub,Electronics,PixelEdge,Social Commerce,Northeast,3,18.39,10,5.52,49.65,24.78,24.87,Debit Card,Completed
TXN-100720,2023-07-16,July,Q3,CUST-1220,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,Southwest,1,54.64,0,0.0,54.64,20.32,34.32,Apple Pay,Completed
TXN-100721,2023-07-02,July,Q3,CUST-2279,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Marketplace,UK,4,94.76,10,37.9,341.14,315.28,25.86,Debit Card,Cancelled
TXN-100722,2023-03-09,March,Q1,CUST-1380,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,Northeast,4,26.46,10,10.58,95.26,77.68,17.58,Apple Pay,Completed
TXN-100723,2023-04-29,April,Q2,CUST-4880,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Mobile App,Southeast,4,93.88,5,18.78,356.74,212.44,144.3,Buy Now Pay Later,Completed
TXN-100724,2023-12-25,December,Q4,CUST-4757,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Marketplace,UK,4,53.95,0,0.0,215.8,140.8,75.0,PayPal,Returned
TXN-100725,2023-09-01,September,Q3,CUST-1462,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Marketplace,Southwest,1,230.34,0,0.0,230.34,74.68,155.66,Apple Pay,Completed
TXN-100726,2023-10-22,October,Q4,CUST-1521,SKU-1018,Sneakers,Apparel,FitForm,Website,Southwest,3,103.56,10,31.07,279.61,133.74,145.87,Credit Card,Completed
TXN-100727,2023-06-04,June,Q2,CUST-3182,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Social Commerce,Southwest,1,98.58,20,19.72,78.86,52.57,26.29,Buy Now Pay Later,Returned
TXN-100728,2023-03-23,March,Q1,CUST-4989,SKU-1015,Denim Jacket,Apparel,UrbanThread,Social Commerce,Southwest,2,51.98,10,10.4,93.56,66.08,27.48,Credit Card,Completed
TXN-100729,2023-08-11,August,Q3,CUST-3323,SKU-1013,Running Shorts,Apparel,PureWear,Marketplace,West,4,84.95,20,67.96,271.84,212.28,59.56,Debit Card,Completed
TXN-100730,2023-12-31,December,Q4,CUST-3351,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,Northeast,1,197.52,15,29.63,167.89,66.54,101.35,Buy Now Pay Later,Cancelled
TXN-100731,2023-02-19,February,Q1,CUST-4367,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Social Commerce,Southeast,3,124.77,10,37.43,336.88,208.92,127.96,PayPal,Returned
TXN-100732,2023-11-02,November,Q4,CUST-4159,SKU-1004,USB-C Hub,Electronics,PixelEdge,Social Commerce,Midwest,1,18.39,15,2.76,15.63,8.26,7.37,Apple Pay,Completed
TXN-100733,2023-03-13,March,Q1,CUST-4634,SKU-1005,Webcam,Electronics,TechPro,Website,UK,2,26.46,20,10.58,42.34,38.84,3.5,Debit Card,Completed
TXN-100734,2023-11-12,November,Q4,CUST-3367,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Social Commerce,Southeast,3,174.23,5,26.13,496.56,221.85,274.71,Debit Card,Completed
TXN-100735,2023-06-26,June,Q2,CUST-1365,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Website,West,3,160.35,5,24.05,457.0,217.41,239.59,Buy Now Pay Later,Returned
TXN-100736,2023-07-09,July,Q3,CUST-4690,SKU-1008,LED Desk Lamp,Electronics,TechPro,Website,Northeast,3,81.6,0,0.0,244.8,87.96,156.84,Buy Now Pay Later,Completed
TXN-100737,2023-01-16,January,Q1,CUST-1963,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Canada,3,124.26,20,74.56,298.22,157.86,140.36,Buy Now Pay Later,Returned
TXN-100738,2023-07-15,July,Q3,CUST-2663,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,Southwest,3,18.7,15,8.41,47.69,20.58,27.11,Buy Now Pay Later,Completed
TXN-100739,2023-03-13,March,Q1,CUST-1770,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,UK,2,197.52,5,19.75,375.29,133.08,242.21,PayPal,Returned
TXN-100740,2023-12-10,December,Q4,CUST-1514,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,Northeast,3,133.99,20,80.39,321.58,220.47,101.11,Credit Card,Completed
TXN-100741,2023-08-12,August,Q3,CUST-4993,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,Northeast,4,133.99,15,80.39,455.57,293.96,161.61,Debit Card,Returned
TXN-100742,2023-04-03,April,Q2,CUST-2861,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Social Commerce,West,4,124.77,10,49.91,449.17,278.56,170.61,Apple Pay,Returned
TXN-100743,2023-08-06,August,Q3,CUST-3476,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,West,2,26.7,0,0.0,53.4,24.54,28.86,Apple Pay,Completed
TXN-100744,2023-10-07,October,Q4,CUST-3360,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Marketplace,Northeast,3,94.76,5,14.21,270.07,236.46,33.61,Credit Card,Cancelled
TXN-100745,2023-10-25,October,Q4,CUST-2972,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,Southeast,3,54.64,0,0.0,163.92,60.96,102.96,Buy Now Pay Later,Completed
TXN-100746,2023-11-09,November,Q4,CUST-1362,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Mobile App,Southwest,1,124.77,10,12.48,112.29,69.64,42.65,Credit Card,Cancelled
TXN-100747,2023-01-28,January,Q1,CUST-4701,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Marketplace,West,3,26.61,10,7.98,71.85,31.92,39.93,Credit Card,Returned
TXN-100748,2023-06-19,June,Q2,CUST-2724,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Marketplace,UK,4,124.77,10,49.91,449.17,278.56,170.61,PayPal,Completed
TXN-100749,2023-11-02,November,Q4,CUST-4069,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Marketplace,Canada,1,35.11,15,5.27,29.84,24.87,4.97,Buy Now Pay Later,Completed
TXN-100750,2023-03-28,March,Q1,CUST-3346,SKU-1003,Portable Charger,Electronics,TechPro,Website,Canada,4,154.03,10,61.61,554.51,307.16,247.35,PayPal,Cancelled
TXN-100751,2023-02-12,February,Q1,CUST-1519,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Website,UK,3,53.26,5,7.99,151.79,109.92,41.87,PayPal,Completed
TXN-100752,2023-05-12,May,Q2,CUST-1058,SKU-1008,LED Desk Lamp,Electronics,TechPro,Website,West,3,81.6,0,0.0,244.8,87.96,156.84,Debit Card,Cancelled
TXN-100753,2023-08-17,August,Q3,CUST-2514,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Mobile App,Midwest,2,75.69,15,22.71,128.67,71.26,57.41,Debit Card,Returned
TXN-100754,2023-02-13,February,Q1,CUST-4962,SKU-1011,Graphic Tee,Apparel,UrbanThread,Mobile App,West,1,67.56,0,0.0,67.56,43.21,24.35,Debit Card,Returned
TXN-100755,2023-07-16,July,Q3,CUST-1974,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Social Commerce,Canada,4,78.84,20,63.07,252.29,190.72,61.57,Debit Card,Completed
TXN-100756,2023-11-25,November,Q4,CUST-2082,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Website,Northeast,3,36.35,0,0.0,109.05,90.06,18.99,Debit Card,Returned
TXN-100757,2023-09-01,September,Q3,CUST-4056,SKU-1025,Knife Set,Home & Kitchen,CozyCraft,Mobile App,Southwest,4,218.05,0,0.0,872.2,297.92,574.28,Apple Pay,Returned
TXN-100758,2023-08-11,August,Q3,CUST-1048,SKU-1016,Yoga Pants,Apparel,UrbanThread,Marketplace,UK,2,205.4,10,41.08,369.72,141.8,227.92,Apple Pay,Returned
TXN-100759,2023-12-16,December,Q4,CUST-4915,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Northeast,3,93.88,10,28.16,253.48,159.33,94.15,Buy Now Pay Later,Completed
TXN-100760,2023-05-19,May,Q2,CUST-2093,SKU-1027,Storage Bins,Home & Kitchen,HomeEase,Website,Midwest,3,34.48,0,0.0,103.44,57.72,45.72,Buy Now Pay Later,Returned
TXN-100761,2023-12-11,December,Q4,CUST-3411,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Mobile App,West,2,124.77,15,37.43,212.11,139.28,72.83,PayPal,Completed
TXN-100762,2023-01-05,January,Q1,CUST-4406,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Website,Northeast,1,24.9,15,3.73,21.17,21.52,-0.35,Apple Pay,Completed
TXN-100763,2023-08-17,August,Q3,CUST-2439,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Mobile App,Canada,1,194.87,15,29.23,165.64,78.79,86.85,PayPal,Completed
TXN-100764,2023-11-14,November,Q4,CUST-1376,SKU-1012,Hoodie,Apparel,UrbanThread,Website,West,1,16.95,0,0.0,16.95,9.76,7.19,Debit Card,Cancelled
TXN-100765,2023-03-03,March,Q1,CUST-1353,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Mobile App,Southwest,1,18.7,15,2.81,15.89,6.86,9.03,Buy Now Pay Later,Completed
TXN-100766,2023-05-31,May,Q2,CUST-2912,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Website,Canada,2,124.26,0,0.0,248.52,105.24,143.28,Apple Pay,Completed
TXN-100767,2023-12-08,December,Q4,CUST-4153,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Marketplace,Midwest,4,89.62,15,53.77,304.71,152.52,152.19,Debit Card,Completed
TXN-100768,2023-07-18,July,Q3,CUST-2362,SKU-1017,Baseball Cap,Apparel,FitForm,Website,Midwest,1,56.33,5,2.82,53.51,41.45,12.06,PayPal,Completed
TXN-100769,2023-04-13,April,Q2,CUST-3499,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Social Commerce,Southeast,1,174.23,5,8.71,165.52,73.95,91.57,Apple Pay,Completed
TXN-100770,2023-11-11,November,Q4,CUST-3635,SKU-1009,Phone Stand,Electronics,PixelEdge,Website,Southwest,4,133.99,0,0.0,535.96,293.96,242.0,PayPal,Completed
TXN-100771,2023-10-20,October,Q4,CUST-3980,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,UK,1,65.43,0,0.0,65.43,38.69,26.74,Apple Pay,Completed
TXN-100772,2023-11-24,November,Q4,CUST-1003,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Website,Canada,2,230.34,15,69.1,391.58,149.36,242.22,Apple Pay,Completed
TXN-100773,2023-10-22,October,Q4,CUST-1015,SKU-1009,Phone Stand,Electronics,PixelEdge,Social Commerce,Southwest,3,133.99,5,20.1,381.87,220.47,161.4,Apple Pay,Returned
TXN-100774,2023-04-26,April,Q2,CUST-1013,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Social Commerce,Canada,1,99.34,10,9.93,89.41,37.35,52.06,Apple Pay,Completed
TXN-100775,2023-12-16,December,Q4,CUST-2240,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Social Commerce,Northeast,3,36.35,0,0.0,109.05,90.06,18.99,Credit Card,Completed
TXN-100776,2023-08-24,August,Q3,CUST-4114,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,Canada,3,196.28,0,0.0,588.84,215.19,373.65,Debit Card,Completed
TXN-100777,2023-12-05,December,Q4,CUST-1782,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Marketplace,Canada,1,98.58,5,4.93,93.65,52.57,41.08,Apple Pay,Completed
TXN-100778,2023-02-13,February,Q1,CUST-4625,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,Canada,3,18.7,5,2.81,53.29,20.58,32.71,Debit Card,Completed
TXN-100779,2023-10-31,October,Q4,CUST-1976,SKU-1002,Smart Watch,Electronics,SoundWave,Social Commerce,Southwest,2,65.43,0,0.0,130.86,77.38,53.48,Credit Card,Cancelled
TXN-100780,2023-10-01,October,Q4,CUST-4952,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Social Commerce,Northeast,3,93.41,5,14.01,266.22,192.15,74.07,Credit Card,Completed
TXN-100781,2023-01-22,January,Q1,CUST-2660,SKU-1003,Portable Charger,Electronics,TechPro,Website,Southeast,3,154.03,20,92.42,369.67,230.37,139.3,Buy Now Pay Later,Returned
TXN-100782,2023-10-24,October,Q4,CUST-1954,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Northeast,2,93.88,15,28.16,159.6,106.22,53.38,Debit Card,Returned
TXN-100783,2023-11-13,November,Q4,CUST-1187,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Mobile App,Canada,1,93.41,5,4.67,88.74,64.05,24.69,Debit Card,Completed
TXN-100784,2023-02-19,February,Q1,CUST-2868,SKU-1011,Graphic Tee,Apparel,UrbanThread,Mobile App,UK,1,67.56,0,0.0,67.56,43.21,24.35,Buy Now Pay Later,Completed
TXN-100785,2023-11-01,November,Q4,CUST-4273,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Mobile App,Northeast,1,113.18,5,5.66,107.52,39.01,68.51,Debit Card,Returned
TXN-100786,2023-03-03,March,Q1,CUST-4997,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Mobile App,Midwest,4,98.51,0,0.0,394.04,220.68,173.36,Debit Card,Completed
TXN-100787,2023-02-02,February,Q1,CUST-1494,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Marketplace,Southeast,2,26.61,0,0.0,53.22,21.28,31.94,Apple Pay,Completed
TXN-100788,2023-03-26,March,Q1,CUST-2796,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Mobile App,West,3,144.95,10,43.48,391.37,231.57,159.8,Credit Card,Completed
TXN-100789,2023-03-22,March,Q1,CUST-1064,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Social Commerce,Northeast,4,113.18,20,90.54,362.18,156.04,206.14,Credit Card,Completed
TXN-100790,2023-11-30,November,Q4,CUST-3431,SKU-1011,Graphic Tee,Apparel,UrbanThread,Marketplace,Southwest,1,67.56,15,10.13,57.43,43.21,14.22,Apple Pay,Completed
TXN-100791,2023-05-19,May,Q2,CUST-3142,SKU-1013,Running Shorts,Apparel,PureWear,Social Commerce,Southwest,2,84.95,15,25.48,144.42,106.14,38.28,Debit Card,Completed
TXN-100792,2023-04-03,April,Q2,CUST-3937,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Social Commerce,West,1,189.99,10,19.0,170.99,63.51,107.48,Credit Card,Completed
TXN-100793,2023-10-13,October,Q4,CUST-1965,SKU-1022,Blender,Home & Kitchen,CozyCraft,Mobile App,Northeast,4,26.7,0,0.0,106.8,49.08,57.72,Buy Now Pay Later,Completed
TXN-100794,2023-10-04,October,Q4,CUST-3078,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Mobile App,Southwest,3,189.99,20,113.99,455.98,190.53,265.45,Debit Card,Completed
TXN-100795,2023-03-18,March,Q1,CUST-3806,SKU-1003,Portable Charger,Electronics,TechPro,Social Commerce,Southwest,2,154.03,0,0.0,308.06,153.58,154.48,Debit Card,Completed
TXN-100796,2023-11-27,November,Q4,CUST-2491,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Marketplace,Southeast,1,197.52,0,0.0,197.52,66.54,130.98,Apple Pay,Completed
TXN-100797,2023-02-23,February,Q1,CUST-4032,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Website,West,4,98.51,0,0.0,394.04,220.68,173.36,Debit Card,Completed
TXN-100798,2023-03-01,March,Q1,CUST-1290,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Mobile App,Canada,4,53.26,10,21.3,191.74,146.56,45.18,Apple Pay,Cancelled
TXN-100799,2023-04-12,April,Q2,CUST-4060,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Marketplace,Southeast,3,26.61,5,3.99,75.84,31.92,43.92,Credit Card,Completed
TXN-100800,2023-07-31,July,Q3,CUST-4563,SKU-1014,Wool Sweater,Apparel,StyleCo,Mobile App,Southwest,1,143.8,0,0.0,143.8,62.15,81.65,Debit Card,Completed
TXN-100801,2023-08-12,August,Q3,CUST-1593,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,West,4,54.64,0,0.0,218.56,81.28,137.28,Apple Pay,Completed
TXN-100802,2023-08-23,August,Q3,CUST-3948,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Mobile App,Canada,3,118.07,0,0.0,354.21,119.1,235.11,PayPal,Completed
TXN-100803,2023-01-17,January,Q1,CUST-3835,SKU-1012,Hoodie,Apparel,UrbanThread,Website,Midwest,3,16.95,0,0.0,50.85,29.28,21.57,Debit Card,Completed
TXN-100804,2023-03-29,March,Q1,CUST-4114,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Marketplace,Southeast,4,124.77,5,24.95,474.13,278.56,195.57,PayPal,Cancelled
TXN-100805,2023-10-11,October,Q4,CUST-4502,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,Northeast,2,35.11,10,7.02,63.2,49.74,13.46,Apple Pay,Cancelled
TXN-100806,2023-08-31,August,Q3,CUST-4428,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Social Commerce,Midwest,2,230.34,10,46.07,414.61,149.36,265.25,Credit Card,Returned
TXN-100807,2023-06-17,June,Q2,CUST-2778,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Mobile App,West,2,75.69,0,0.0,151.38,71.26,80.12,Debit Card,Cancelled
TXN-100808,2023-01-21,January,Q1,CUST-2927,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Website,Southwest,4,76.53,0,0.0,306.12,211.84,94.28,Buy Now Pay Later,Returned
TXN-100809,2023-09-11,September,Q3,CUST-1985,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,West,1,54.64,5,2.73,51.91,20.32,31.59,Credit Card,Returned
TXN-100810,2023-06-01,June,Q2,CUST-1979,SKU-1013,Running Shorts,Apparel,PureWear,Website,Northeast,2,84.95,0,0.0,169.9,106.14,63.76,Apple Pay,Completed
TXN-100811,2023-10-20,October,Q4,CUST-4060,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Website,Southwest,4,35.11,20,28.09,112.35,99.48,12.87,Apple Pay,Completed
TXN-100812,2023-07-09,July,Q3,CUST-3567,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Social Commerce,Canada,4,94.76,0,0.0,379.04,315.28,63.76,Credit Card,Completed
TXN-100813,2023-01-17,January,Q1,CUST-2214,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Social Commerce,UK,3,118.07,10,35.42,318.79,119.1,199.69,PayPal,Cancelled
TXN-100814,2023-12-17,December,Q4,CUST-1331,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,Canada,2,196.28,20,78.51,314.05,143.46,170.59,Credit Card,Cancelled
TXN-100815,2023-02-26,February,Q1,CUST-2568,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Marketplace,Southwest,3,93.88,0,0.0,281.64,159.33,122.31,Buy Now Pay Later,Completed
TXN-100816,2023-11-28,November,Q4,CUST-3288,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Website,West,3,53.95,0,0.0,161.85,105.6,56.25,Debit Card,Completed
